_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,POIDistance
4529735,2017-06-21 21:00:36.163,CA,ON,Lindsay,44.357,-78.7405,POI3,427.28273960443835
4529826,2017-06-21 04:00:36.553,CA,AB,Edmonton,53.4688,-113.508,POI1,8.727918310220094
4529862,2017-06-21 01:00:36.740,CA,AB,Calgary,51.04745,-114.1805,POI1,281.8292824000853
4529945,2017-06-21 12:00:36.797,CA,AB,Lethbridge,49.67346,-112.89122,POI1,432.57353743930184
4529963,2017-06-21 17:00:35.977,CA,QC,Quebec,46.84495,-71.42651,POI3,220.85229924579616
4530039,2017-06-21 02:00:36.950,CA,ON,Markham,43.85883,-79.29809,POI3,489.24993432136625
4530051,2017-06-21 22:00:37.683,CA,ON,Oshawa,43.89029,-78.81588,POI3,452.69685602169716
4530079,2017-06-21 02:00:38.040,CA,AB,Spruce Grove,53.56082,-113.88283,POI1,26.28180547530809
4530117,2017-06-21 04:00:38.270,CA,ON,Markham,43.85883,-79.29809,POI3,489.24993432136625
4530158,2017-06-21 06:00:36.667,CA,ON,Brampton,43.7601,-79.73681,POI3,525.8684632524416
4530203,2017-06-21 19:00:36.690,CA,ON,North York,43.7224,-79.4454,POI3,506.34076572096313
4530252,2017-06-21 16:00:36.783,CA,AB,Beaumont,53.34991,-113.40827,POI1,22.41760442852021
4530326,2017-06-21 19:00:36.873,CA,AB,Calgary,51.0656,-114.063,POI1,278.60221924053513
4530366,2017-06-21 20:00:37.027,CA,AB,Edmonton,53.58564,-113.39449,POI1,7.454730640110863
4530373,2017-06-21 13:00:38.707,CA,BC,Vancouver,49.24157,-123.09776,POI1,819.7722188398543
4530411,2017-06-21 04:00:39.533,CA,ON,Thornhill,43.8395,-79.3831,POI3,496.34922110136324
4530503,2017-06-21 16:00:36.580,CA,AB,Calgary,50.8837,-114.0326,POI1,298.3854841059
4530595,2017-06-21 18:00:36.720,CA,AB,Calgary,51.07,-114.0297,POI1,277.8074410325625
4530606,2017-06-21 18:00:36.890,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377.948481917311
4530674,2017-06-21 10:00:37.060,CA,ON,Thornhill,43.8395,-79.3831,POI3,496.34922110136324
4530743,2017-06-21 09:00:38.007,CA,AB,Calgary,50.8476,-114.1958,POI1,303.9403478361416
4530820,2017-06-21 00:00:39.023,CA,NB,Moncton,46.1183,-64.7338,POI4,153.20560997789354
4530905,2017-06-21 04:00:39.110,CA,AB,Calgary,51.0412,-114.0762,POI1,281.41663429353343
4530921,2017-06-21 22:00:41.147,CA,ON,Yarmouth,42.7671,-81.1534,POI3,678.0909917489396
4530927,2017-06-21 15:00:38.390,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,376.7910661830227
4530982,2017-06-21 22:00:41.147,CA,ON,Yarmouth,42.7671,-81.1534,POI3,678.0909917489396
4531063,2017-06-21 21:00:38.677,CA,QC,Victoriaville,46.0672,-71.9596,POI3,138.52983277254359
4531095,2017-06-21 07:00:38.883,CA,QC,Victoriaville,46.0672,-71.9596,POI3,138.52983277254359
4531193,2017-06-21 11:00:39.317,CA,AB,Calgary,51.04176,-113.99981,POI1,280.6612714800622
4531255,2017-06-21 08:00:39.990,CA,ON,North York,43.7677,-79.4126,POI3,501.8176249340179
4531256,2017-06-21 17:00:40.900,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
4531268,2017-06-21 07:00:41.213,CA,ON,Concord,43.8031,-79.49185,POI3,505.9663961563978
4531295,2017-06-21 22:00:36.547,CA,ON,Cobourg,43.9645,-78.1712,POI3,402.736324064729
4531337,2017-06-21 14:00:36.637,CA,ON,Toronto,43.71171,-79.46788,POI3,508.48232054507145
4531373,2017-06-21 16:00:36.727,CA,AB,Calgary,51.1581,-113.938,POI1,267.310140639797
4531443,2017-06-21 14:00:36.637,CA,ON,Toronto,43.71171,-79.46788,POI3,508.48232054507145
4531513,2017-06-21 06:00:37.170,CA,ON,Thornhill,43.8395,-79.3831,POI3,496.34922110136324
4531541,2017-06-21 08:00:37.557,CA,ON,Dundas,43.2649,-79.9555,POI3,566.0771521060294
4531598,2017-06-21 21:00:39.477,CA,ON,Cambridge,43.39914,-80.32011,POI3,585.4374380568044
4531631,2017-06-21 20:00:38.690,CA,ON,Burlington,43.303,-79.7988,POI3,552.9117808131822
4531653,2017-06-21 21:00:41.183,CA,ON,Ingersoll,43.0467,-80.8717,POI3,643.0491301196213
4531745,2017-06-21 15:00:41.317,CA,ON,Markham,43.90594,-79.25172,POI3,483.7248772707255
4531777,2017-06-21 01:00:42.353,CA,ON,Chatham,42.3778,-82.1897,POI3,773.2547184567474
4531798,2017-06-21 21:00:39.847,CA,AB,St Albert,53.62972,-113.58817,POI1,11.49043590470294
4531843,2017-06-21 09:00:41.677,CA,AB,Red Deer,52.2651,-113.794,POI1,143.94016689598396
4531849,2017-06-21 21:00:42.660,CA,ON,Granton,43.20317,-81.22517,POI3,660.8533903084409
4531924,2017-06-21 18:00:43.630,CA,AB,Calgary,51.0494,-113.9564,POI1,279.46490023714694
4531954,2017-06-21 22:00:45.370,CA,AB,Sherwood Park,53.528,-113.2512,POI1,15.629890824780603
4532007,2017-06-21 01:00:43.160,CA,AB,Beaumont,53.35872,-113.4055,POI1,21.509580694245443
4532091,2017-06-21 18:00:44.100,CA,AB,Duchess,50.73108,-111.91317,POI1,330.8886403179108
4532186,2017-06-21 03:00:45.323,CA,AB,Edmonton,53.41541,-113.4178,POI1,15.21857274623687
4532249,2017-06-21 10:00:47.003,CA,QC,Drummondville,45.865,-72.5036,POI3,90.92209478761077
4532274,2017-06-21 20:00:43.350,CA,BC,Surrey,49.13399,-122.88482,POI1,815.5879074592709
4532333,2017-06-21 20:00:44.560,CA,ON,Scarborough,43.682,-79.2801,POI3,496.3347581314709
4532357,2017-06-21 03:00:45.323,CA,AB,Edmonton,53.41541,-113.4178,POI1,15.21857274623687
4532402,2017-06-21 18:00:42.550,CA,AB,Calgary,50.8476,-114.1958,POI1,303.9403478361416
4532470,2017-06-21 04:00:43.353,CA,AB,Calgary,51.0475,-114.068,POI1,280.6437484188144
4532497,2017-06-21 15:00:43.373,CA,AB,Calgary,51.0475,-114.068,POI1,280.6437484188144
4532563,2017-06-21 14:00:44.190,CA,SK,Coronach,49.1124,-105.52416,POI1,740.1928631472856
4532586,2017-06-21 22:00:46.750,CA,ON,Sudbury,46.47964,-81.05822,POI3,588.1939851758696
4532616,2017-06-21 01:00:44.500,CA,ON,Toronto,43.6459,-79.3857,POI3,505.7282087703016
4532650,2017-06-21 10:00:47.003,CA,QC,Drummondville,45.865,-72.5036,POI3,90.92209478761077
4532732,2017-06-21 10:00:46.580,CA,AB,Calgary,50.9093,-114.1028,POI1,296.19989574941593
4532757,2017-06-21 15:00:43.373,CA,AB,Calgary,51.0475,-114.068,POI1,280.6437484188144
4532853,2017-06-21 12:00:45.873,CA,AB,Calgary,51.0571,-114.077,POI1,279.6736302972662
4532884,2017-06-21 05:00:48.820,CA,ON,Latchford,47.3253,-79.81163,POI3,518.8417304642795
4532909,2017-06-21 19:00:49.767,CA,AB,Edmonton,53.6313,-113.5245,POI1,9.806053114614363
4532991,2017-06-21 11:00:50.153,CA,AB,Calgary,50.95738,-114.22057,POI1,292.16950648355265
4533048,2017-06-21 19:00:49.767,CA,AB,Edmonton,53.6313,-113.5245,POI1,9.806053114614363
4533139,2017-06-21 09:00:47.117,CA,ON,Sudbury,46.47964,-81.05822,POI3,588.1939851758696
4533144,2017-06-21 14:00:49.340,CA,AB,Calgary,50.9722,-114.062,POI1,288.8842493832062
4533227,2017-06-21 02:00:50.410,CA,AB,Edmonton,53.54813,-113.59428,POI1,7.174704855040079
4533231,2017-06-21 18:00:51.177,CA,ON,Mississauga,43.5769,-79.6283,POI3,526.6356000944369
4533268,2017-06-21 16:00:52.177,CA,ON,Thornhill,43.8395,-79.3831,POI3,496.34922110136324
4533334,2017-06-21 07:00:51.137,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
4533374,2017-06-21 10:00:47.877,CA,ON,North York,43.73486,-79.45085,POI3,506.1462603446832
4533450,2017-06-21 07:00:51.150,CA,ON,Mississauga,43.5769,-79.6283,POI3,526.6356000944369
4533548,2017-06-21 18:00:51.357,CA,ON,North York,43.7613,-79.4885,POI3,507.6485147380638
4533630,2017-06-21 21:00:51.010,CA,AB,Edmonton,53.55848,-113.49825,POI1,1.5994232703479383
4533689,2017-06-21 07:00:51.137,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
4533776,2017-06-21 18:00:51.230,CA,ON,Toronto,43.64544,-79.39649,POI3,506.52885902922463
4533843,2017-06-21 20:00:51.797,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
4533920,2017-06-21 22:00:51.907,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
4533995,2017-06-21 22:00:53.013,CA,SK,Prince Albert,53.23738,-105.45485,POI1,533.3490611907414
4534008,2017-06-21 07:00:53.840,CA,AB,Sherwood Park,53.51803,-113.29858,POI1,12.75878009169081
4534106,2017-06-21 07:00:52.813,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
4534173,2017-06-21 02:00:53.033,CA,ON,Thornhill,43.8395,-79.3831,POI3,496.34922110136324
4534272,2017-06-21 16:00:53.187,CA,ON,Mississauga,43.6046,-79.6729,POI3,528.5046202081787
4534273,2017-06-21 13:00:53.693,CA,QC,Montréal-Nord,45.6168,-73.61798,POI3,11.329019550600696
4534285,2017-06-21 22:00:54.023,CA,ON,Perth,44.9049,-76.2594,POI3,221.8336236040433
4534309,2017-06-21 01:00:54.967,CA,ON,Toronto,43.7068,-79.3991,POI3,503.7275302843556
4534383,2017-06-21 00:00:55.217,CA,AB,Fort Mcmurray,56.74308,-111.47651,POI1,377.6743975117232
4534410,2017-06-21 16:00:55.410,CA,QC,Pierrefonds,45.4556,-73.9201,POI3,28.56119444827582
4534440,2017-06-21 01:00:52.593,CA,AB,Calgary,51.03874,-113.9856,POI1,280.87611881151093
4534503,2017-06-21 08:00:52.803,CA,ON,North York,43.787,-79.4169,POI3,501.2315236070803
4534509,2017-06-21 03:00:56.463,CA,AB,Calgary,51.0876,-114.0214,POI1,275.7920018005919
4534602,2017-06-21 22:00:57.120,CA,AB,Red Deer,52.2529,-113.807,POI1,145.4098470635057
4534619,2017-06-21 08:00:52.803,CA,ON,North York,43.787,-79.4169,POI3,501.2315236070803
4534641,2017-06-21 15:00:52.747,CA,AB,Edmonton,53.4593,-113.4145,POI1,10.746858695677314
4534704,2017-06-21 11:00:55.003,CA,AB,Spruce Grove,53.5562,-113.93564,POI1,29.742301298499058
4534788,2017-06-21 03:00:56.117,CA,AB,Derwent,53.73779,-110.72429,POI1,183.2641333282921
4534835,2017-06-21 20:00:56.787,CA,AB,Calgary,51.0823,-113.9578,POI1,275.8406643288439
4534884,2017-06-21 01:00:52.300,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377.948481917311
4534904,2017-06-21 20:00:52.843,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
4534942,2017-06-21 22:00:53.050,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
4534995,2017-06-21 19:00:53.547,CA,ON,Gananoque,44.34061,-76.19576,POI3,245.13583475334931
4535091,2017-06-21 11:00:54.177,CA,AB,Calgary,51.049,-113.9622,POI1,279.55449694020047
4535130,2017-06-21 01:00:52.300,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377.948481917311
4535155,2017-06-21 02:00:54.937,CA,NB,Fredericton,45.9346,-66.6323,POI4,276.0735839430327
4535192,2017-06-21 05:00:55.120,CA,ON,Burlington,43.41318,-79.81299,POI3,548.1604464464286
4535228,2017-06-21 20:00:57.097,CA,ON,Toronto,43.6666,-79.3823,POI3,504.46446273194306
4535323,2017-06-21 07:00:54.030,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
4535378,2017-06-21 15:00:54.703,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
4535473,2017-06-21 19:00:55.223,CA,BC,Prince George,53.9448,-122.752,POI1,610.4994389764373
4535534,2017-06-21 07:00:54.030,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
4535605,2017-06-21 08:00:55.640,CA,ON,Newmarket,44.0587,-79.4591,POI3,492.5333200844162
4535665,2017-06-21 08:00:56.740,CA,ON,Brampton,43.6656,-79.747,POI3,530.9734514060614
4535717,2017-06-21 22:00:58.363,CA,BC,Vancouver,49.2501,-123.038,POI1,815.8183518890874
4535757,2017-06-21 21:00:57.023,CA,AB,Calgary,51.1264,-114.1419,POI1,272.73092732954603
4535779,2017-06-21 03:00:58.987,CA,QC,Montréal,45.5047,-73.5558,POI3,2.0440517967615763
4535817,2017-06-21 19:00:59.310,CA,AB,Red Deer,52.2722,-113.83,POI1,143.52705840163253
4535906,2017-06-21 03:01:00.607,CA,ON,Whitby,43.8866,-78.975,POI3,464.41067570325947
4535953,2017-06-21 17:00:59.317,CA,AB,Edmonton,53.54813,-113.59428,POI1,7.174704855040079
4535967,2017-06-21 11:01:00.950,CA,AB,Calgary,51.0378,-114.08,POI1,281.8279602381413
4536056,2017-06-21 17:00:58.717,CA,AB,Red Deer,52.2468,-113.788,POI1,145.89838023580842
4536077,2017-06-21 14:01:01.013,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
4536145,2017-06-21 22:01:01.837,CA,AB,Leduc,53.2617,-113.549,POI1,31.908109909677577
4536237,2017-06-21 05:00:59.180,CA,ON,Newmarket,44.039,-79.4724,POI3,494.32343203476347
4536242,2017-06-21 03:00:59.443,CA,ON,Newmarket,44.039,-79.4724,POI3,494.32343203476347
4536301,2017-06-21 22:01:01.837,CA,AB,Leduc,53.2617,-113.549,POI1,31.908109909677577
4536328,2017-06-21 16:01:01.480,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
4536371,2017-06-21 17:01:00.120,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
4536406,2017-06-21 20:01:01.033,CA,AB,Calgary,51.0378,-114.08,POI1,281.8279602381413
4536489,2017-06-21 11:01:02.607,CA,ON,Toronto,43.6459,-79.3857,POI3,505.7282087703016
4536536,2017-06-21 20:01:04.300,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
4536623,2017-06-21 07:01:05.217,CA,AB,Calgary,50.9505,-113.947,POI1,290.32648136852663
4536708,2017-06-21 03:00:59.443,CA,ON,Newmarket,44.039,-79.4724,POI3,494.32343203476347
4536740,2017-06-21 02:01:06.343,CA,ON,Kingston,44.2308,-76.4966,POI3,271.8650895019762
4536827,2017-06-21 00:01:06.527,CA,ON,Oshawa,43.90635,-78.87251,POI3,456.03939415311646
4536856,2017-06-21 07:01:06.630,CA,ON,Mississauga,43.5769,-79.6283,POI3,526.6356000944369
4536873,2017-06-21 01:01:07.147,CA,NS,Elmsdale,44.97537,-63.49725,POI4,34.64814534671271
4536889,2017-06-21 17:01:00.120,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
4536975,2017-06-21 15:01:07.927,CA,QC,Alma,48.54054,-71.65407,POI3,365.59791951238503
4536993,2017-06-21 08:01:04.883,CA,AB,Cold Lake,54.4792,-110.203,POI1,238.2323821308312
4537042,2017-06-21 17:01:06.357,CA,ON,Thunder Bay,48.4527,-89.2162,POI3,1228.5762695462904
4537116,2017-06-21 12:01:06.507,CA,ON,Toronto,43.6552,-79.4468,POI3,509.6814430220309
4537119,2017-06-21 06:01:06.800,CA,QC,Montréal,45.47181,-73.60477,POI3,6.309314703756575
4537157,2017-06-21 03:01:06.397,CA,ON,Barrie,44.3572,-79.6929,POI3,499.18183327425857
4537227,2017-06-21 12:01:06.507,CA,ON,Toronto,43.6552,-79.4468,POI3,509.6814430220309
4537240,2017-06-21 02:01:06.517,CA,ON,Pembroke,45.7466,-77.2047,POI3,283.9920862935582
4537310,2017-06-21 04:01:06.937,CA,AB,Calgary,50.9316,-114.096,POI1,293.6782585483187
4537357,2017-06-21 10:01:06.983,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
4537367,2017-06-21 14:01:07.487,CA,ON,Newmarket,44.039,-79.4724,POI3,494.32343203476347
4537426,2017-06-21 16:01:07.823,CA,ON,Mississauga,43.56962,-79.66056,POI3,529.3238973059472
4537482,2017-06-21 14:01:07.487,CA,ON,Newmarket,44.039,-79.4724,POI3,494.32343203476347
4537577,2017-06-21 09:01:04.903,CA,AB,Edmonton,53.4104,-113.517,POI1,15.237724944250676
4537648,2017-06-21 11:01:06.560,CA,AB,Sherwood Park,53.5449,-113.318,POI1,11.083115236911963
4537670,2017-06-21 16:01:06.910,CA,AB,Calgary,50.9583,-114.068,POI1,290.47183226188065
4537692,2017-06-21 09:01:04.903,CA,AB,Edmonton,53.4104,-113.517,POI1,15.237724944250676
4537728,2017-06-21 07:01:06.933,CA,AB,Calgary,50.9505,-113.947,POI1,290.32648136852663
4537777,2017-06-21 22:01:06.977,CA,AB,Canmore,51.0876,-115.3461,POI1,301.18387087181446
4537804,2017-06-21 14:01:07.413,CA,ON,Oshawa,43.8894,-78.8766,POI3,457.1367512183505
4537831,2017-06-21 08:01:08.097,CA,ON,Kitchener,43.4381,-80.5099,POI3,597.3787433319694
4537923,2017-06-21 03:01:08.283,CA,ON,Mississauga,43.57717,-79.65677,POI3,528.6784014638274
4537942,2017-06-21 03:01:08.517,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
4538007,2017-06-21 18:01:06.830,CA,ON,Brampton,43.7694,-79.7643,POI3,527.4671276013489
4538059,2017-06-21 11:01:07.000,CA,QC,Montréal,45.5047,-73.5558,POI3,2.0440517967615763
4538111,2017-06-21 08:01:07.030,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497.90365333347563
4538202,2017-06-21 05:01:07.100,CA,AB,Calgary,51.0829,-114.095,POI1,277.01335294659464
4538211,2017-06-21 14:01:07.260,CA,ON,North York,43.7302,-79.4951,POI3,509.58548311316855
4538265,2017-06-21 03:01:07.967,CA,SK,Saskatoon,52.1218,-106.645,POI1,485.8266582262002
4538348,2017-06-21 11:01:08.107,CA,NS,New Waterford,46.2492,-60.0881,POI4,269.29699441910805
4538400,2017-06-21 20:01:08.260,CA,NS,New Waterford,46.2492,-60.0881,POI4,269.29699441910805
4538477,2017-06-21 03:01:08.650,CA,AB,Sherwood Park,53.51967,-113.31028,POI1,11.964194700683747
4538554,2017-06-21 15:01:11.073,CA,AB,Calgary,50.9093,-114.1028,POI1,296.19989574941593
4538577,2017-06-21 21:01:08.470,CA,AB,Calgary,51.12598,-114.24403,POI1,273.9955596017683
4538622,2017-06-21 21:01:11.373,CA,BC,Vancouver,49.2241,-123.12111,POI1,822.315210855373
4538660,2017-06-21 03:01:11.600,CA,ON,Markham,43.8598,-79.3296,POI3,491.5112126348235
4538754,2017-06-21 03:01:11.687,CA,AB,Calgary,51.0915,-114.2073,POI1,277.3138001630729
4538830,2017-06-21 22:01:11.767,CA,BC,Vancouver,49.2241,-123.12111,POI1,822.315210855373
4538882,2017-06-21 14:01:12.447,CA,BC,Coquitlam,49.25072,-122.89075,POI1,807.5435631429539
4538975,2017-06-21 21:01:09.120,CA,ON,East York,43.6906,-79.3125,POI3,498.24959913476687
4539053,2017-06-21 13:01:11.530,CA,ON,Brantford,43.1508,-80.2094,POI3,590.2189157995681
4539118,2017-06-21 22:01:11.540,CA,ON,Brantford,43.1508,-80.2094,POI3,590.2189157995681
4539149,2017-06-21 01:01:11.863,CA,ON,Dundas,43.2608,-79.9627,POI3,566.8070989337489
4539241,2017-06-21 10:01:12.030,CA,ON,Brampton,43.6656,-79.747,POI3,530.9734514060614
4539333,2017-06-21 22:01:13.067,CA,AB,Sherwood Park,53.52245,-113.33122,POI1,10.54652430845449
4539391,2017-06-21 22:01:11.540,CA,ON,Brantford,43.1508,-80.2094,POI3,590.2189157995681
4539408,2017-06-21 07:01:11.530,CA,AB,Calgary,51.03104,-113.96829,POI1,281.5868715141228
4539480,2017-06-21 14:01:11.550,CA,AB,Calgary,51.0494,-113.9564,POI1,279.46490023714694
4539574,2017-06-21 12:01:11.780,CA,ON,Brantford,43.1508,-80.2094,POI3,590.2189157995681
4539645,2017-06-21 04:01:11.883,CA,ON,Brantford,43.1508,-80.2094,POI3,590.2189157995681
4539735,2017-06-21 08:01:13.680,CA,QC,Saint Léonard,45.58741,-73.59414,POI3,7.6350879491174695
4539814,2017-06-21 18:01:13.963,CA,ON,North York,43.7675,-79.3804,POI3,499.48269145806404
4539859,2017-06-21 04:01:11.883,CA,ON,Brantford,43.1508,-80.2094,POI3,590.2189157995681
4539928,2017-06-21 10:01:10.413,CA,AB,Calgary,51.0876,-114.0214,POI1,275.7920018005919
4540008,2017-06-21 22:01:10.803,CA,ON,North York,43.7318,-79.4182,POI3,503.91808977566785
4540074,2017-06-21 13:01:11.970,CA,ON,Brampton,43.6656,-79.747,POI3,530.9734514060614
4540132,2017-06-21 22:01:10.803,CA,ON,North York,43.7318,-79.4182,POI3,503.91808977566785
4540188,2017-06-21 20:01:12.360,CA,QC,Montréal,45.47748,-73.56867,POI3,4.913474465515516
4540255,2017-06-21 03:01:11.837,CA,ON,Toronto,43.66096,-79.37224,POI3,504.0152600575589
4540294,2017-06-21 21:01:12.403,CA,BC,Coquitlam,49.25065,-122.89072,POI1,807.5468750297407
4540316,2017-06-21 10:01:12.513,CA,ON,Brantford,43.1508,-80.2094,POI3,590.2189157995681
4540328,2017-06-21 02:01:13.113,CA,AB,Fort Mcmurray,56.7199,-111.357,POI1,377.9104692786988
4540412,2017-06-21 11:01:14.443,CA,SK,Regina,50.4251,-104.5389,POI1,703.4199980710456
4540459,2017-06-21 20:01:14.650,CA,SK,Saskatoon,52.1218,-106.645,POI1,485.8266582262002
4540492,2017-06-21 15:01:14.687,CA,AB,Edmonton,53.58879,-113.4465,POI1,5.401390619973783
4540544,2017-06-21 00:01:18.393,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
4540621,2017-06-21 01:01:14.477,CA,AB,Edmonton,53.50825,-113.61793,POI1,9.701997659071163
4540660,2017-06-21 18:01:14.730,CA,QC,Montréal,45.47748,-73.56867,POI3,4.913474465515516
4540741,2017-06-21 04:01:15.390,CA,AB,Sherwood Park,53.52245,-113.33122,POI1,10.54652430845449
4540760,2017-06-21 01:01:14.477,CA,AB,Edmonton,53.50825,-113.61793,POI1,9.701997659071163
4540807,2017-06-21 13:01:14.840,CA,AB,Edmonton,53.6112,-113.5746,POI1,9.311903597784157
4540894,2017-06-21 04:01:15.390,CA,AB,Sherwood Park,53.52245,-113.33122,POI1,10.54652430845449
4540933,2017-06-21 07:01:16.657,CA,AB,Edmonton,53.6313,-113.5245,POI1,9.806053114614363
4540995,2017-06-21 12:01:17.417,CA,AB,Calgary,50.95738,-114.22057,POI1,292.16950648355265
4541039,2017-06-21 05:01:21.487,CA,AB,Edmonton,53.61245,-113.53369,POI1,8.021530248279278
4541117,2017-06-21 13:01:21.653,CA,ON,Barrie,44.3303,-79.7268,POI3,502.6455016323314
4541193,2017-06-21 07:01:21.993,CA,ON,Woodbridge,43.82505,-79.58111,POI3,511.51744000663217
4541287,2017-06-21 15:01:22.003,CA,ON,Gloucester,45.42514,-75.60325,POI3,159.2090468452078
4541367,2017-06-21 18:01:22.420,CA,AB,Calgary,51.0571,-114.077,POI1,279.6736302972662
4541370,2017-06-21 12:01:22.690,CA,ON,Whitby,43.8866,-78.975,POI3,464.41067570325947
4541436,2017-06-21 05:01:23.730,CA,AB,Calgary,51.12598,-114.24403,POI1,273.9955596017683
4541506,2017-06-21 21:01:20.693,CA,AB,Beaumont,53.3501,-113.4187,POI1,22.24899993229683
4541518,2017-06-21 03:01:21.447,CA,ON,Scarborough,43.7084,-79.2856,POI3,495.4375044956862
4541570,2017-06-21 06:01:21.640,CA,QC,Trois-Rivières,46.4778,-72.6493,POI3,127.74114487923593
4541655,2017-06-21 17:01:21.647,CA,ON,Ottawa,45.3951,-75.6302,POI3,161.60480115600868
4541681,2017-06-21 10:01:21.980,CA,ON,Toronto,43.6781,-79.2954,POI3,497.62987664896207
4541716,2017-06-21 18:01:22.000,CA,ON,Toronto,43.6781,-79.2954,POI3,497.62987664896207
4541815,2017-06-21 04:01:22.237,CA,AB,Calgary,50.8837,-114.0326,POI1,298.3854841059
4541856,2017-06-21 10:01:22.410,CA,AB,Calgary,51.0571,-114.077,POI1,279.6736302972662
4541913,2017-06-21 17:01:24.030,CA,AB,Leduc,53.2668,-113.552,POI1,31.373214675263014
4541993,2017-06-21 10:01:21.627,CA,ON,Essex,42.172,-82.823,POI3,829.8424049784567
4542053,2017-06-21 21:01:21.703,CA,ON,Toronto,43.6459,-79.3857,POI3,505.7282087703016
4542144,2017-06-21 06:01:21.827,CA,ON,Scarborough,43.77653,-79.30999,POI3,493.93623239524476
4542215,2017-06-21 03:01:22.043,CA,ON,Mississauga,43.60091,-79.70959,POI3,531.3419869829984
4542273,2017-06-21 18:01:22.330,CA,NS,Halifax,44.6385,-63.5838,POI4,70.81231717002616
4542365,2017-06-21 18:01:22.457,CA,ON,Saint Catharines,43.195,-79.284,POI3,522.8680548778876
4542393,2017-06-21 17:01:22.630,CA,AB,Calgary,51.0571,-114.077,POI1,279.6736302972662
4542437,2017-06-21 06:01:23.443,CA,ON,Toronto,43.7068,-79.3991,POI3,503.7275302843556
4542477,2017-06-21 18:01:22.457,CA,ON,Saint Catharines,43.195,-79.284,POI3,522.8680548778876
4542519,2017-06-21 08:01:23.807,CA,ON,Toronto,43.7264,-79.3978,POI3,502.69397564923287
4542616,2017-06-21 18:01:24.363,CA,AB,Calgary,50.9093,-114.1028,POI1,296.19989574941593
4542709,2017-06-21 13:01:19.850,CA,AB,Sherwood Park,53.5167,-113.3167,POI1,11.642412712802036
4542737,2017-06-21 08:01:19.950,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
4542803,2017-06-21 07:01:21.473,CA,ON,Saint Catharines,43.1644,-79.2456,POI3,522.0193020213833
4542896,2017-06-21 20:01:21.567,CA,ON,Orillia,44.6078,-79.4175,POI3,470.5450863202622
4542961,2017-06-21 13:01:19.850,CA,AB,Sherwood Park,53.5167,-113.3167,POI1,11.642412712802036
4543004,2017-06-21 01:01:21.757,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497.90365333347563
